#{"t_start": 1716147771.1323125, "env_id": "LunarLander-v2"}
r,l,t
4.080232,177,91.269568
-113.891093,239,93.543141
-84.125634,183,95.510487
-73.669011,314,98.640439
-69.038701,111,99.591485
-20.898165,143,101.022093
-179.835163,431,106.716727
-52.68542,160,108.704041
127.574531,906,120.268216
-87.140879,347,124.752656
-67.064651,245,127.981528
164.187626,764,138.629531
-108.503294,375,143.42483
-106.748332,82,144.511489
-200.704208,242,148.202109
98.707395,968,162.616848
-177.916493,477,169.523647
-260.649162,456,175.664819
-160.108483,235,179.384339
-81.028461,782,190.34772
-175.754617,655,198.240053
-89.263508,250,201.02698
-100.667534,252,203.939687
-135.008941,131,205.55647
-72.155364,397,210.533052
-114.555228,128,211.774731
-165.865935,212,214.021598
-102.298886,130,215.459368
-22.550495,137,217.175583
-91.360873,191,219.759561
-111.23207,144,221.675189
-118.1615,114,223.099324
-121.134429,141,224.589328
-103.86618,108,225.954789
212.530587,399,231.011488
-112.214587,527,237.642022
-84.982569,130,239.200748
-166.424052,226,241.923341
-103.572104,284,245.148586
-167.389598,235,247.763415
-91.182977,271,250.779957
-211.928408,607,257.698445
-145.113668,121,258.921121
-109.61944,100,260.047737
-177.584016,251,262.435598
-84.009662,97,263.540812
-166.413568,789,273.368909
-139.454677,254,276.423434
-104.140625,177,278.43671
-40.78347,116,279.831012
-65.745844,180,282.107795
16.757371,205,284.358634
0.401246,150,285.95338
-174.621924,199,288.042182
-170.277916,285,291.37099
-5.536063,138,292.947738
-202.155914,240,295.580439
-209.248491,496,301.333671
-250.340765,534,307.202094
-99.908531,144,308.717835
-111.160855,107,309.90072
-137.440887,184,311.895089
-161.229785,114,313.041286
-164.553296,210,315.350091
-99.802197,111,316.563738
-50.388809,117,317.857959
-222.57506,811,327.606019
-223.476201,322,331.446344
-165.257164,270,335.287904
-140.285473,190,337.639309
-149.410961,94,338.665423
-79.454733,490,344.831643
-103.597777,101,346.04684
5.520769,148,347.856543
-132.012529,128,349.367788
-229.071798,270,352.609878
-136.537879,116,353.97115
-166.007375,444,359.440903
-107.778823,510,365.617655
-181.805453,366,370.279191
-265.757609,458,374.63632
-123.696387,428,379.233055
-253.647281,864,389.225558
-218.162154,342,393.571306
-225.972408,377,398.656068
-153.209979,182,401.232459
-162.015601,258,403.966152
-160.685596,98,404.908743
-168.559828,108,405.953401
-137.754195,117,407.040071
-134.864378,300,410.157625
-147.7642,142,411.853375
-153.305648,247,414.902798
-47.489673,192,417.370236
10.310655,198,419.575441
-125.769383,225,422.007717
-44.139074,275,425.388158
-181.433619,291,428.744763
-158.462215,103,429.811972
14.393994,136,431.285679
-157.23937,503,437.324865
-158.624017,113,438.851173
-117.269064,120,440.657954
-192.561324,592,447.889811
-221.048552,678,456.613308
-258.300022,736,465.679409
-156.657327,426,470.899188
-209.927406,619,479.132607
-207.777466,353,483.066221
-201.877666,870,494.830854
-232.732892,443,501.158416
-242.680874,825,513.039923
-154.777691,704,522.09775
-157.834344,271,525.513076
-138.433704,234,528.663525
-137.475769,101,529.899191
-226.681054,637,538.475713
-172.743262,463,545.532935
-220.04496,519,553.254878
-280.618685,733,563.45839
-129.695417,250,567.444481
-205.109762,628,576.201124
-172.924759,759,587.935134
-230.878998,493,595.711322
-298.818741,496,604.158213
-232.52226,375,609.559116
-184.110464,420,616.144313
-118.557255,94,617.529066
-256.588921,493,625.219226
-134.874765,125,627.02305
-161.054922,1000,643.439337
165.415864,598,653.045313
-219.007096,648,662.101103
-131.664046,159,664.541989
-344.867918,944,680.353287
-26.67761,1000,696.869248
-231.650406,696,707.272084
-82.727312,1000,723.842943
-260.241357,856,737.632364
-64.618365,1000,752.602599
-313.952952,974,769.316798
-204.64324,824,782.302145
-202.382128,1000,798.306991
235.744082,607,807.680585
-68.586891,251,811.687995
-117.162445,1000,828.712228
49.041637,207,832.62791
-151.574562,422,840.216611
-178.084969,118,842.268275
-237.755755,527,850.923304
-124.294512,402,857.253312
-220.702061,751,870.062382
-220.48637,531,879.225009
-145.94543,102,880.864581
-199.814782,453,888.153342
-255.597221,813,902.055071
-203.142511,656,912.405816
-138.675601,394,919.621344
-178.2691,1000,935.487359
-179.436907,453,942.646627
-210.02281,528,951.772752
-21.341088,114,953.712442
-125.560343,271,958.573818
-177.714581,369,965.185294
-185.666872,691,976.796562
-136.923577,493,985.335447
-143.254238,128,987.457739
-36.424023,97,989.29563
-96.201073,260,993.654996
-152.337912,269,997.898784
-178.945718,485,1006.872199
-127.076606,141,1009.625116
-85.324011,1000,1028.677981
-242.905101,980,1045.13039
-148.478646,584,1054.819508
-111.352656,1000,1071.598327
-125.818959,1000,1089.66128
-92.657064,256,1093.604675
-100.718451,147,1095.625959
-207.225206,466,1103.450208
-33.088085,1000,1120.73087
-28.329498,311,1125.911899
-179.441335,594,1135.297824
-79.766153,1000,1152.227568
-87.283067,1000,1169.411035
-175.34098,668,1180.772341
-145.900418,426,1188.959933
-161.922638,1000,1205.990829
-278.665885,949,1221.460871
-106.941259,1000,1238.299576
159.758153,322,1243.411394
-252.014878,991,1259.743126
-103.562287,1000,1276.870555
-23.858204,199,1280.13879
-0.369226,132,1282.55105
-182.769902,550,1292.467715
-109.493642,666,1303.790559
-118.422187,1000,1321.082205
-236.37119,864,1334.246619
-23.241817,1000,1352.24714
-60.749291,1000,1369.828928
-92.122047,192,1372.908364
-68.265377,1000,1389.673668
-66.770015,1000,1407.361981
-103.980364,252,1411.425972
-111.709179,432,1418.587291
-95.794724,177,1421.722327
-98.838796,120,1423.644649
-61.356225,1000,1441.002849
-198.125029,554,1450.113928
-136.396801,108,1451.884334
-167.251028,482,1459.737844
-122.161171,1000,1477.876891
-140.749511,106,1479.351908
-169.530186,487,1488.661434
-185.449812,525,1497.400301
-72.762111,1000,1516.11139
68.618554,137,1518.213809
-17.972894,1000,1537.363033
-122.889365,856,1552.939136
-132.919459,150,1555.368088
-233.251749,827,1570.721647
-121.642043,1000,1588.27089
-79.075584,1000,1606.504657
-91.887624,1000,1623.397291
9.933242,1000,1641.816783
-106.991796,1000,1658.938841
-112.717954,119,1661.437936
-124.738573,173,1665.206563
-209.361593,780,1679.029085
-47.970683,1000,1697.842385
-99.296097,1000,1715.231757
-102.796175,1000,1732.884489
-176.986463,1000,1749.412322
-1.103191,125,1751.389539
-55.300945,1000,1769.056653
-29.235169,159,1772.000551
-140.156051,716,1784.070581
-31.34472,1000,1800.615205
-190.879485,985,1818.861497
24.598931,156,1821.876578
-88.918966,1000,1840.294219
-1.705994,103,1842.272274
