#{"t_start": 1716147771.143311, "env_id": "LunarLander-v2"}
r,l,t
-11.21105,82,285.275297
-236.757569,696,293.055263
-251.023583,356,296.889163
-127.393765,320,300.679046
-184.475293,295,304.139637
-92.983844,213,306.375473
-206.835599,142,307.899206
-164.642011,250,310.589828
-68.497926,227,312.955773
-84.423587,178,314.924891
-127.747982,149,316.55574
-228.357669,661,324.089622
-213.938721,1000,337.138237
-159.171438,283,340.229691
-162.024289,166,342.33907
16.214641,211,345.14618
-67.904821,1000,357.217163
-144.538548,131,358.817284
-144.016107,299,362.225661
-130.467687,94,363.457343
-150.104754,92,364.663521
-124.684091,149,366.631807
-120.513157,193,369.072727
-108.040487,579,374.880861
-171.413059,220,377.209766
-159.739479,163,379.007524
-64.061801,153,380.55132
-150.485196,316,383.7887
-166.025864,173,385.879533
-203.23288,221,388.886511
-85.847168,212,391.428466
-155.544401,1000,404.295221
-189.159655,162,405.804381
-122.295932,110,406.84505
-223.501013,252,409.363014
-181.306897,275,412.601463
-224.165526,186,414.948315
-108.737667,542,421.27411
-206.099696,322,425.093123
-150.687992,324,428.843785
-137.645002,334,432.45935
-59.206017,156,434.256108
-111.81234,324,438.425622
-17.99814,276,442.378706
-159.247364,109,443.640389
-125.329915,407,448.445393
-177.422763,262,451.626068
-278.489223,505,458.450102
-153.413521,425,463.519898
-144.876981,329,467.696339
-38.920528,190,469.95271
-152.797628,515,476.715744
-185.038745,505,482.685637
-168.487055,216,485.226248
-212.635293,638,494.062209
-223.798878,399,499.680204
-286.431722,650,509.217604
13.300045,165,511.55642
-294.17747,475,518.104519
35.21788,142,519.757758
-216.675487,743,529.263103
-210.661278,439,534.884836
-167.504189,268,538.733739
-174.466277,1000,553.827469
-190.24103,431,559.797041
-281.385428,633,569.011791
-192.1759,400,574.535871
-276.252374,843,587.492584
-142.23,417,593.782533
-215.483441,610,604.300238
-199.375247,409,610.346809
-128.068985,417,616.759468
-178.890948,508,624.642645
-230.972013,449,631.599113
-231.713025,476,639.382662
-174.354059,693,651.012334
-112.619925,170,653.366417
-161.566103,379,658.792419
-194.787018,494,665.895702
-192.598514,522,674.06743
-275.298607,464,682.663899
-162.62222,312,687.423368
-236.144227,815,700.77835
-129.913213,380,706.452929
-175.525128,559,714.772819
-257.528996,693,726.378952
-253.777606,868,740.690911
-195.795698,667,750.450018
-261.091589,654,761.139636
-39.893238,1000,777.762492
-238.620013,752,790.084677
-276.559809,885,803.869147
-153.165175,157,806.248882
-153.322918,205,809.763921
-272.776915,738,822.018564
-51.044285,1000,839.934078
-236.290822,904,854.67941
-321.265719,757,867.123448
-195.620619,478,875.895994
-85.291142,208,879.275009
-179.293617,464,886.816127
-234.168809,751,898.987936
-117.719699,1000,915.878832
-181.562372,686,927.295041
-137.993897,463,934.635233
-121.458241,1000,951.15016
-283.132206,987,968.74697
-183.030469,825,982.612298
-185.375179,1000,999.440411
-208.853017,1000,1018.197814
-211.728717,449,1027.017963
-258.92599,507,1035.51175
-77.550103,1000,1052.287181
-244.018391,705,1063.608197
-206.198776,459,1071.930393
-74.772045,1000,1089.974336
-210.961671,623,1099.395037
-224.803775,614,1110.38775
-243.348938,861,1124.685728
-166.827248,1000,1141.061349
-212.771675,581,1150.852408
-290.034171,973,1167.825684
-245.166827,995,1185.185456
-65.195193,1000,1202.761144
-114.257322,1000,1218.614901
-143.163669,1000,1235.643735
-135.453289,1000,1252.154183
-259.314862,837,1266.192217
-130.313618,1000,1283.285648
158.076079,971,1300.492541
-123.62811,541,1309.187343
-93.782553,1000,1325.926927
-231.170984,480,1333.476499
-112.270499,1000,1351.524047
-144.790242,934,1367.714404
-111.528586,283,1372.574326
-115.126835,1000,1389.307613
-136.576778,1000,1406.984412
-62.978274,1000,1423.581137
-114.339717,1000,1440.919843
-90.388604,1000,1457.533531
-261.498127,864,1473.120319
-86.320497,1000,1491.030262
0.159861,141,1493.404084
-50.486138,1000,1511.865112
-279.918192,679,1522.971493
-69.160011,1000,1541.945054
-112.190346,1000,1560.511599
-158.230832,1000,1578.313168
-184.826175,425,1586.275566
-130.210361,1000,1604.331976
-107.332226,341,1609.765331
-118.129687,1000,1628.117283
-226.222625,496,1636.781102
127.061646,846,1651.605367
-67.973575,1000,1670.824282
-38.109787,132,1673.013574
-90.544595,1000,1691.038388
-87.467378,1000,1708.925479
-76.293877,1000,1726.391104
-67.067648,1000,1743.64573
225.24346,629,1753.242515
-49.622218,1000,1771.254937
-80.925702,426,1778.301212
-70.60578,1000,1795.965326
-147.558956,1000,1813.327175
-116.638249,1000,1831.455871
-79.456758,1000,1850.263216
