#{"t_start": 1716144532.6009545, "env_id": "LunarLander-v2"}
r,l,t
-39.170721,85,38.273853
-63.268504,77,38.471888
-100.064534,85,38.672426
14.965938,131,40.562259
-71.987641,68,40.718499
-42.854894,81,40.923527
-34.953993,119,41.23066
-37.167957,79,41.432683
12.806763,104,43.258014
-64.336809,86,43.513545
-3.368873,78,43.76809
-74.201437,63,43.977112
-11.80399,105,44.324168
-106.127324,78,44.578205
20.040096,104,46.428463
-73.626184,101,46.662508
-19.954491,79,46.861537
-43.735908,67,47.023565
-72.26264,87,47.220586
-27.767126,81,47.429607
-14.962889,85,49.223917
47.039074,103,49.508968
-90.006391,88,49.75651
-77.532361,82,50.005034
-92.848974,99,50.316574
-44.714433,78,50.581628
1.253239,125,52.658449
14.809969,129,53.213518
-51.941591,112,53.700588
-172.640771,94,54.070146
-216.115796,151,56.098237
1.284431,124,56.484326
-66.530895,103,56.822862
31.626241,110,57.155418
-86.790383,168,59.23097
-154.151764,120,59.692033
28.948578,148,60.339118
-103.769563,126,60.963696
-17.246149,137,63.238058
-79.507721,134,63.905639
-72.434341,132,64.449653
38.135923,110,64.71819
10.503724,119,66.585114
-63.224443,79,66.825153
-59.120951,157,67.315065
-103.240124,135,67.845661
-190.382611,940,76.276585
36.932972,127,76.937742
-43.76332,109,79.206703
-4.50547,124,80.287362
-62.637435,164,82.04589
18.976805,166,85.680946
50.235874,1000,96.04795
-190.502748,157,97.311122
-60.921127,154,98.617956
33.859258,1000,109.713943
-134.156241,156,111.023149
-27.000186,156,113.641203
-53.772296,155,114.782378
-81.475498,127,115.663999
-176.820981,362,119.329836
-198.068825,160,120.313995
-136.41426,162,123.077281
-91.6125,124,123.982391
37.527462,169,125.384201
71.56345,172,126.841901
70.878642,1000,137.244389
46.149843,1000,148.071371
3.104269,169,150.846117
-178.360471,143,151.984283
128.224922,1000,164.062024
-127.714322,156,165.221507
-66.900119,133,167.652163
-71.965675,175,168.763129
-42.185237,203,169.914768
-103.189875,149,172.378175
-102.83527,203,174.026429
-17.327752,199,175.752669
-238.967215,183,179.02334
107.522386,1000,190.755047
125.120989,1000,202.649312
-164.206739,167,204.325809
157.204073,1000,216.754095
-96.932506,246,218.996479
-34.489778,201,222.413104
-54.39874,175,223.99794
-94.073541,156,225.470217
146.805678,1000,237.44216
-167.888875,167,240.287433
-106.122945,135,241.19606
-105.246869,179,242.42424
170.475124,1000,255.24657
-185.096711,159,258.180377
140.031713,1000,270.119074
-223.693619,177,271.566788
143.966754,465,277.492268
220.67103,436,283.539764
79.576649,1000,295.499902
-201.027064,242,297.44567
65.063975,1000,309.139232
-89.847504,158,310.368388
-35.785659,225,314.040789
180.757956,267,316.328632
-118.819693,173,319.526639
118.462352,1000,332.287323
-35.067203,189,333.576987
-218.720157,162,334.666641
155.629887,1000,347.081256
23.128774,1000,359.664445
161.939926,1000,371.910207
65.369923,1000,384.362823
94.23178,1000,397.534958
107.50718,1000,410.660007
83.497491,1000,423.556773
-33.720928,188,425.992446
139.919851,1000,440.84342
-36.816543,241,444.699849
97.486537,1000,457.9169
-11.938867,198,459.731031
221.830942,496,465.525748
130.649362,1000,477.764697
148.615159,1000,488.822756
-25.542003,193,490.343975
-36.067809,192,493.661208
112.960685,1000,506.233456
10.149702,202,507.802681
58.323081,1000,520.516714
-52.307601,145,521.450842
91.560496,1000,533.530524
-49.151717,230,537.001369
-8.213863,145,538.552073
13.3599,250,541.14101
-185.093559,216,544.918567
148.460671,1000,557.930217
-102.835829,286,560.224077
97.152405,1000,572.330161
116.513484,1000,584.735065
121.677968,1000,597.788179
-91.941474,357,603.15678
203.191712,438,609.079769
116.466641,1000,622.201638
-117.366708,192,623.945415
104.719376,1000,636.256141
184.778097,1000,648.742033
-107.507219,372,653.582528
142.454564,1000,665.932189
89.462875,1000,678.517748
-14.459815,316,681.474802
126.192871,1000,695.480224
184.179717,463,701.813399
176.151956,335,706.41031
166.188351,435,712.284712
111.077136,1000,726.570632
224.506131,434,731.383977
118.475871,1000,744.617224
155.122531,350,749.338601
-46.556556,287,753.29039
138.304551,1000,765.940469
78.953177,1000,779.169206
16.513354,362,783.154095
7.8307,333,787.919429
165.746112,868,800.963889
186.918899,463,805.986485
80.053463,1000,819.434142
-8.803526,288,824.089155
115.091476,1000,837.948128
-68.852213,175,839.65264
113.871589,1000,853.280304
-84.934469,218,856.951879
-49.880994,393,860.397252
-34.301499,256,864.296593
86.936027,1000,877.588621
104.924015,1000,891.924323
-64.927144,170,893.927591
-35.635878,198,897.71116
133.64527,1000,912.421749
-22.270743,190,914.164442
188.618784,489,920.534909
-15.492919,267,923.291863
-22.475338,337,927.786695
-68.543651,155,929.032279
130.230572,1000,942.878802
121.647742,1000,956.285665
-89.445092,294,960.899416
111.091984,1000,974.008644
190.719646,1000,987.514457
188.884058,575,994.6295
144.145295,439,1000.854781
125.616739,1000,1014.081271
119.243964,1000,1028.615329
234.068891,420,1032.633756
-59.524227,290,1037.041077
152.227735,1000,1050.812251
-125.36978,217,1052.933033
-231.884132,189,1056.137457
111.836244,1000,1069.197242
125.384837,1000,1082.947002
163.643563,369,1087.153357
66.335207,1000,1101.181202
133.224725,1000,1114.813385
160.716571,1000,1127.329261
144.949481,1000,1140.767538
-90.11713,183,1144.379083
213.399704,432,1148.293892
120.132247,1000,1161.76472
120.995969,1000,1174.870107
196.27311,564,1182.665436
-30.101573,442,1188.50345
16.260607,212,1192.267943
109.999986,1000,1205.456077
-63.119337,323,1208.163278
113.432703,1000,1220.881916
-36.933037,149,1222.323626
79.304452,1000,1236.255153
-187.687408,138,1239.092071
-21.267,249,1241.774947
-40.554851,140,1243.39268
43.103231,275,1247.527201
95.238197,1000,1260.353827
-29.762874,172,1262.065443
140.721781,1000,1274.769603
163.478596,1000,1287.166958
-53.274878,315,1291.369811
110.208884,1000,1303.52404
129.009182,1000,1316.388436
154.220467,1000,1329.10184
6.525735,351,1332.45891
-20.157813,113,1335.10891
101.490271,1000,1347.966352
-10.605145,253,1350.349888
111.329338,1000,1363.918645
-226.142842,231,1366.34743
133.121494,1000,1378.964583
83.746196,1000,1391.341799
150.570252,1000,1404.431206
129.40506,1000,1417.956356
149.999391,1000,1430.355643
162.782056,1000,1443.465438
-117.311771,191,1447.222553
148.462376,1000,1458.348516
253.922092,305,1462.692372
-53.933556,206,1464.720734
161.328969,1000,1477.843433
196.363882,312,1483.143267
105.678954,1000,1497.397167
