#{"t_start": 1716144532.6069536, "env_id": "LunarLander-v2"}
r,l,t
78.231711,1000,643.888337
186.924272,363,648.727526
220.958109,471,654.526926
119.5521,411,659.717548
98.04325,1000,671.587174
159.061257,1000,684.583266
225.779075,424,689.23524
103.73138,1000,703.056725
59.509176,1000,716.429465
208.774843,413,722.76682
183.623678,648,731.501484
116.822111,1000,744.72925
-41.552092,208,748.250283
114.077278,1000,760.951086
88.313401,1000,773.003592
107.814911,1000,786.952746
84.500076,1000,801.180765
-78.762332,389,805.500417
43.996361,1000,818.851139
230.175735,466,825.524594
89.066957,1000,839.131577
188.334936,362,844.26362
96.46663,1000,857.780519
44.599813,1000,870.592736
131.123247,1000,883.658283
90.770012,1000,898.510511
116.699282,1000,913.204391
-39.157228,377,916.565256
108.604598,1000,929.161791
90.333707,1000,943.00982
84.97145,1000,956.422689
-47.912432,268,960.78439
17.85081,303,963.662791
67.764712,1000,976.818016
112.456746,1000,990.493046
164.651951,1000,1003.762738
121.441427,1000,1017.562713
62.306745,1000,1031.415593
130.332101,1000,1044.803947
-46.237367,308,1049.581586
74.825735,1000,1062.346996
131.302852,1000,1075.134466
76.564965,1000,1089.594133
127.118415,1000,1102.095293
-69.126005,339,1106.973515
220.302105,479,1114.036755
185.809761,821,1124.677508
-53.1778,356,1128.097366
117.292192,1000,1141.872181
89.502941,1000,1154.611367
151.172183,1000,1168.040989
130.681115,369,1173.274816
108.725743,1000,1186.78621
109.65189,1000,1200.084812
123.01317,1000,1212.452053
-68.100898,305,1215.588045
139.647332,1000,1229.738455
106.541165,1000,1242.672075
130.404201,1000,1255.312419
118.986886,1000,1268.54197
132.301901,1000,1280.820042
-156.026059,99,1281.650174
142.358147,1000,1293.644771
104.169138,1000,1306.189931
135.422122,1000,1318.99547
141.696189,1000,1331.714492
131.362709,1000,1344.342277
136.165711,1000,1357.403562
219.171113,413,1363.601605
-28.891015,302,1368.340876
236.133458,332,1371.013965
-46.945925,357,1376.092539
106.896299,1000,1388.8427
154.246227,1000,1401.956486
225.414305,360,1405.448771
94.42414,1000,1418.844984
133.354271,1000,1431.269798
126.838082,1000,1444.407586
-108.59765,445,1450.512083
188.130188,342,1455.331893
143.794358,1000,1468.327337
-39.512876,278,1471.581412
160.34996,1000,1484.540732
-19.733816,277,1489.022398
