#{"t_start": 1716146085.039087, "env_id": "LunarLander-v2"}
r,l,t
-169.702262,149,1256.563895
-210.797313,219,1259.284855
-228.820987,437,1264.177089
-217.521993,385,1268.109432
-190.692755,374,1272.197231
-164.687009,265,1274.983242
-201.480621,99,1275.969386
-106.724426,153,1277.729719
-198.928473,109,1278.78737
-218.082603,889,1288.779793
-165.412845,305,1291.914481
-195.478946,138,1293.379512
-232.802976,262,1296.460671
-202.120592,248,1299.181265
-163.596766,159,1300.92014
-180.84567,427,1306.018931
-205.974594,437,1310.921705
-158.005305,204,1312.892997
-221.276781,321,1316.216059
-210.677406,132,1317.509868
-208.840307,278,1320.376934
-143.675037,291,1323.340946
-221.53528,243,1325.909422
-174.155832,342,1329.41786
-165.473172,92,1330.359483
-173.029882,131,1331.759784
-202.06778,472,1336.349021
-203.469726,94,1337.283222
-163.215504,333,1340.753698
-157.221512,124,1341.806362
-145.233594,205,1343.838664
-204.688466,88,1344.758296
-231.821375,344,1348.273361
-217.407987,118,1349.448058
-103.586738,177,1351.280905
-191.642866,215,1353.449267
-202.728156,340,1356.767415
-144.197613,124,1357.951597
-214.326619,97,1358.929739
-105.580775,195,1360.641979
-222.695906,292,1363.474583
-213.831127,175,1365.488484
-174.851822,285,1368.562485
-203.764296,197,1370.649763
-148.020535,309,1373.807747
-173.080975,231,1376.326545
-139.190963,230,1378.624365
-111.277018,307,1381.568393
-213.357249,130,1382.765098
-243.466506,115,1383.886297
-207.397752,148,1385.376737
-160.528444,145,1386.981293
-221.774953,104,1388.03904
-175.91834,103,1389.051211
-210.366527,314,1391.98272
-211.586825,244,1394.250253
-201.376852,126,1395.464293
-181.106555,106,1396.369556
-238.666301,178,1398.030221
-233.558817,105,1399.037371
-144.456866,173,1400.894262
-269.692385,557,1407.319977
-147.723934,99,1408.417118
-153.584517,232,1411.050001
-221.067028,193,1412.96781
-125.330644,109,1414.102921
-184.695788,255,1416.79971
-221.797072,88,1417.648865
-94.323144,229,1419.788748
-216.821234,118,1420.939399
-202.798696,196,1423.17574
-187.109233,150,1424.669979
-206.09419,115,1425.749189
-242.89193,276,1428.542171
-127.864836,359,1432.395241
-104.9048,137,1433.817658
-82.748608,238,1436.291909
-193.822439,317,1439.744947
-180.751657,181,1441.648284
-180.924822,194,1443.951056
-246.395536,540,1449.295279
-138.121914,196,1451.640125
-137.526766,206,1453.706971
-222.399631,355,1457.069504
-258.930381,83,1457.970106
-203.085496,272,1460.983648
-258.849701,80,1461.784755
-238.66178,144,1463.236998
-125.907192,169,1464.947252
-218.192326,407,1469.333448
-225.684451,327,1472.826942
-259.036244,132,1474.167081
-206.871495,100,1475.270285
-205.37344,199,1477.243638
-240.42922,325,1480.445148
-176.53236,216,1482.512007
-169.442001,135,1483.782778
-185.68851,141,1485.248013
-226.59003,117,1486.485224
-208.519539,318,1489.527072
-193.393519,173,1491.183081
-144.822778,220,1493.175393
-228.838406,104,1494.20458
-318.068737,191,1496.178026
-251.901421,512,1501.779564
-265.5008,106,1503.005374
-146.960171,404,1507.722469
-333.179027,192,1509.807529
-247.674394,782,1518.390002
-249.862809,137,1519.792721
-220.180679,248,1522.593359
-219.965628,315,1525.614346
-190.657259,270,1528.379404
-209.812264,109,1529.467365
-133.307914,148,1530.896119
-144.336729,217,1533.219473
-203.795609,268,1535.98644
-173.485604,189,1537.874496
-143.52341,181,1539.900379
-203.13572,212,1542.053578
-184.488032,172,1543.644331
-225.202633,179,1545.324264
-247.840107,139,1546.575989
-215.00977,86,1547.419229
-127.445592,232,1549.775669
-220.709694,142,1551.121965
-275.596774,132,1552.365326
-179.935225,171,1554.075962
-170.319467,267,1556.943956
-260.590314,177,1558.52633
-172.882291,138,1559.792043
-202.988562,125,1560.98483
-160.889214,171,1562.762795
-250.558678,403,1566.873557
-260.431978,642,1573.523775
-245.382266,110,1574.724952
-239.003232,110,1575.89011
-200.982692,94,1576.898737
-222.489554,256,1579.87662
-158.772702,284,1583.00633
-218.785345,328,1586.155049
-253.279992,92,1587.119219
-217.670195,307,1590.154616
-172.608899,236,1592.362441
-264.161939,96,1593.383382
-188.209255,199,1595.434897
-199.050406,264,1598.189891
-251.979642,243,1600.659323
-191.268464,195,1602.440179
-194.285492,115,1603.699357
-165.390821,144,1605.399423
-99.60054,173,1607.557514
-217.16334,469,1613.005624
-209.471734,323,1616.182656
-164.423757,145,1617.552962
-194.746049,127,1618.872682
-251.084812,151,1620.588975
-295.710278,392,1625.49518
-234.896965,205,1627.93381
-234.102982,236,1630.798036
-173.035355,273,1633.859558
-187.52242,297,1636.877023
-271.06465,444,1641.333427
-239.338816,181,1643.104197
-122.920523,126,1644.567233
-289.392832,444,1649.618356
-152.489893,320,1653.655883
-131.64983,140,1655.486228
-183.840442,204,1657.825526
-238.827991,183,1659.93779
-174.555291,149,1661.825254
-193.417517,136,1663.417008
-210.486143,73,1664.291657
