#{"t_start": 1716142918.639383, "env_id": "LunarLander-v2"}
r,l,t
68.351432,1000,705.592217
162.943472,1000,725.568626
196.047283,344,727.886311
159.408772,1000,747.77928
85.154706,1000,756.120857
263.194982,858,774.320371
271.413246,907,781.834528
6.954451,243,783.499833
160.537443,1000,802.762854
-50.456272,228,804.322589
221.617165,594,808.44759
255.176299,910,815.303183
215.355984,442,829.757395
253.13593,368,831.897782
171.970551,309,833.963204
231.28937,340,836.734116
110.079109,1000,855.303702
180.972916,258,857.083743
274.11521,397,859.8113
263.581998,405,863.057416
291.98186,270,864.915647
-31.017489,239,866.397031
212.89403,511,881.445274
215.294278,298,883.529163
277.480742,269,885.560302
291.094163,338,887.580179
231.192944,315,889.349063
256.592738,256,890.815361
192.910213,358,905.118007
-38.548055,192,906.399906
279.649146,285,908.201284
277.355646,260,909.857632
107.502709,1000,916.304405
191.285084,236,917.556709
216.722406,223,930.808188
280.402456,258,932.603976
93.431974,1000,939.207594
293.947665,292,941.052669
245.399624,281,942.758898
231.321375,300,956.300805
255.823594,416,959.245893
-33.170561,181,960.60711
281.562212,255,962.290859
273.798338,535,965.508152
256.370908,287,967.024908
-32.824684,199,980.478266
137.420911,1000,986.728521
235.562855,303,988.650118
-54.902587,185,989.907387
264.652913,233,991.402356
277.532804,255,1004.627728
215.990451,324,1006.454546
210.05362,258,1008.010576
121.586254,1000,1015.804021
301.751848,249,1017.491852
94.169926,1000,1035.702332
69.704679,1000,1041.965677
214.170045,243,1055.388424
255.317396,273,1057.149196
-0.75813,231,1058.608793
184.644183,290,1060.744869
237.292837,315,1062.745155
274.589031,289,1064.155596
250.196547,282,1065.724832
236.272985,251,1067.112702
290.788701,251,1080.430419
108.003487,1000,1086.511406
232.299437,371,1088.559221
156.77799,660,1104.326236
227.294472,306,1106.079521
2.564235,324,1108.202346
273.659057,257,1109.993622
302.623684,278,1111.676847
205.884148,229,1112.946048
256.865965,373,1115.071873
222.27564,280,1128.781016
236.559682,327,1130.841459
166.830911,316,1132.853637
256.623426,330,1134.749897
245.724587,368,1136.907201
253.9182,299,1138.634007
238.616603,297,1152.32762
264.317797,248,1153.919112
204.32594,241,1155.312751
225.361601,369,1157.443368
140.878595,1000,1162.535767
144.48895,1000,1180.343864
-7.939491,109,1180.955174
250.315824,306,1182.630917
225.67533,401,1184.642412
151.039458,1000,1201.96264
252.78984,227,1203.298159
-41.887249,253,1204.549201
261.917933,282,1206.270474
229.205687,250,1207.921727
115.028233,1000,1225.587884
8.506678,181,1226.523503
226.274785,466,1229.327435
291.873423,375,1231.517741
206.93575,272,1233.318528
-43.516972,328,1247.077519
253.466176,250,1248.512695
19.294811,105,1249.075475
-26.12488,781,1253.650011
296.008454,238,1255.140228
249.815484,269,1257.084718
301.082695,263,1258.655962
236.935048,991,1277.341321
254.313061,241,1278.647445
278.559261,303,1280.361594
166.867493,282,1281.936372
-24.822205,315,1295.682956
-3.103693,167,1296.742108
296.471002,251,1298.506363
298.761057,263,1300.125113
240.404138,329,1302.027875
120.880952,437,1304.632713
296.888039,252,1306.12813
207.186544,256,1307.612088
232.905178,220,1320.856253
232.103605,221,1322.035969
270.010036,272,1323.718719
203.923519,291,1325.72139
-42.849416,139,1326.706534
275.692623,307,1328.965161
212.007078,245,1330.597415
186.026782,217,1331.645725
255.982112,240,1344.684606
259.437963,313,1346.439979
224.261539,263,1347.827677
229.944598,254,1349.366404
255.707927,312,1351.184514
184.680307,321,1352.840747
235.090443,276,1354.406193
-17.872858,203,1355.448875
128.549592,1000,1373.988885
259.342221,284,1375.897693
249.536405,242,1377.390293
294.726771,241,1378.728113
231.953495,251,1380.212852
262.022667,257,1393.486902
230.199125,711,1397.631023
255.070178,280,1399.037306
206.67396,264,1400.342057
237.269039,204,1401.2517
314.944523,192,1402.134116
236.064003,410,1416.333435
213.463539,252,1417.848816
145.124556,1000,1423.757194
199.638815,267,1425.080372
282.60069,263,1426.413556
-22.880109,190,1439.413179
21.697808,162,1440.342298
272.880101,298,1442.320979
190.704503,453,1445.010545
235.799559,299,1446.564297
239.372778,202,1447.526569
226.111224,239,1448.568222
217.718426,407,1462.73333
197.546713,183,1463.863082
245.931956,424,1466.366007
255.00085,459,1469.376981
171.112484,710,1473.894389
127.265836,1000,1491.946887
244.691203,259,1493.493223
300.902004,234,1494.744248
226.314366,274,1496.267969
248.888357,468,1510.883695
-16.836723,166,1511.87713
74.026883,1000,1518.605705
-18.693874,122,1519.262123
214.314287,223,1520.44768
269.504817,261,1521.962656
269.694028,331,1535.771888
235.913117,216,1537.000155
1.822446,161,1537.784776
207.148521,227,1539.102525
237.931349,188,1540.102695
168.933885,1000,1546.059642
291.919688,286,1559.193944
272.645143,203,1560.403069
177.377499,281,1561.883094
258.329584,466,1564.429864
258.651766,480,1566.60117
181.251129,285,1568.125387
